"Year","School","Type","Adm.Rate","Enrollment","Avg.Cost","Inst.Expense","Avg.Faculty.Pay","Pell.Grant.Pct","Completion","Pct.Fed.Loan","Default.3Y"
"2012","Belmont University","Private",84.06,5.237,39.93,9.08,8.165,18.73,67.37,66.03,3.8
"2012","Bethel University","Private",55.28,5.148,25.127,11.872,4.768,59.51,28.81,76.15,14.4
"2012","Bryan College-Dayton","Private",52.06,1.216,29.968,4.331,4.052,34.35,48.98,48.03,7.7
"2012","Carson-Newman University","Private",65.58,1.623,31.775,6.677,5.483,37.01,55.25,62.4,11.3
"2012","Christian Brothers University","Private",46.47,1.215,33.523,5.226,6.041,47,59.79,68.32,9.6
"2012","Cumberland University","Private",47.13,1.167,31.631,5.774,5.402,38.81,30.69,61.99,11.7
"2012","Lipscomb University","Private",52.22,2.703,34.954,8.656,7.059,29.72,56.17,59.18,5.5
"2012","East Tennessee State University","Public",89.23,11.828,22.071,11.475,6.553,44.93,40.71,51.71,12.9
"2012","Fisk University","Private",10.51,0.58,33.244,10.325,5.856,59.79,53.64,70.21,23.3
"2012","Freed-Hardeman University","Private",43.66,1.328,27.677,5.91,5.942,38.79,54.75,65.77,13.2
"2012","Johnson University","Private",59.62,0.777,19.742,5.699,6.165,51.59,65.03,62.48,6.8
"2012","King College","Private",72.2,1.866,36.533,4.447,4.677,44.48,49.28,65.74,8.3
"2012","Lane College","Private",33.43,1.512,15.803,4.258,5.023,91.21,35.96,93.86,19.9
"2012","Le Moyne-Owen College","Private",23.35,1.078,15.42,4.304,4.344,74.34,8.14,74.89,21.6
"2012","Lee University","Private",89.06,4.217,23.15,6.155,5.368,37.13,49.14,54.51,12.9
"2012","Lincoln Memorial University","Private",65.05,1.77,29.767,7.928,5.933,51.64,48.86,82.07,8.3
"2012","Martin Methodist College","Private",48.36,1.08,28.453,4.801,5.274,81.28,32.82,90.33,22.2
"2012","Maryville College","Private",65.6,1.093,41.182,8.489,6.496,41.56,53.69,71.15,8.8
"2012","University of Memphis","Public",62.42,16.748,19.996,8.247,8.233,51.63,39.97,63.93,12.1
"2012","Middle Tennessee State University","Public",66.87,22.121,16.83,6.748,6.817,43.85,45.01,56.9,12.8
"2012","Milligan College","Private",67.32,0.909,34.251,5.872,5.777,36.38,59.64,61.79,7.7
"2012","Rhodes College","Private",54.57,1.887,48.833,13.96,7.793,16.7,81.15,42.15,2.8
"2012","Sewanee-The University of the South","Private",58.77,1.481,43.418,14.88,8.657,18.08,78.4,35.07,4.2
"2012","Southern Adventist University","Private",45.22,2.752,28.239,8.576,5.061,37.36,55.54,58.59,8.4
"2012","Tennessee Wesleyan College","Private",75.79,1.104,26.055,4.386,4.581,48.61,45,68.89,10.3
"2012","The University of Tennessee at Chattanooga","Public",75.89,10.016,19.51,6.868,7.462,35.9,38.21,55.51,10.5
"2012","The University of Tennessee","Public",67.32,20.699,23.571,19.826,9.678,30.55,66.07,44.43,8.1
"2012","The University of Tennessee-Martin","Public",75.55,6.697,17.204,7.082,6.229,46.57,48.92,55.67,14.5
"2012","Tennessee State University","Public",64.64,6.602,16.118,9.601,6.75,68.81,34.78,78.19,13.5
"2012","Tennessee Technological University","Public",93.21,9.629,20.426,6.406,7.339,39.02,51.95,46.55,8.2
"2012","Tennessee Temple University","Private",54.44,0.622,22.037,1.514,3.575,80.69,25,97.28,23.4
"2012","Trevecca Nazarene University","Private",76.74,1.409,32.086,6.187,6.034,36.36,55,66.95,7.1
"2012","Tusculum College","Private",72.25,1.98,32.022,3.857,4.698,60.71,28.41,77.17,12.6
"2012","Union University","Private",75.04,2.52,40,8.882,7.365,21.61,66.56,36.03,7.3
"2012","Vanderbilt University","Private",14.23,6.753,58.554,71.89,12.354,14.71,92.19,14.87,2.9
"2012","Abilene Christian University","Private",45.5,3.57,38.25,8.142,7.095,24.45,59.21,56.88,8.5
"2012","Angelo State University","Public",90.26,5.869,19.344,7.179,6.845,45.76,31.27,57.62,16.8
"2012","Austin College","Private",59.08,1.24,43.398,12.703,7.783,28.51,76.76,75.04,5.4
"2012","Baylor University","Private",60.65,12.82,45.011,13.675,8.489,23.74,74.63,51.46,6.5
"2012","Concordia University-Texas","Private",48.7,1.532,33.413,5.649,6.358,35.69,34.03,70.37,9.9
"2012","Texas A & M University-Corpus Christi","Public",89.69,8.731,17.455,6.119,7.204,43.23,38.82,54.18,13.6
"2012","Dallas Baptist University","Private",41.27,3.437,30.746,7.225,7.327,32.14,54.44,61.58,8.3
"2012","University of Dallas","Private",87.61,1.351,47.576,9.633,6.909,22.12,68.89,52.73,3.7
"2012","East Texas Baptist University","Private",59.02,1.158,29.252,6.827,6.018,47.64,31.67,75.25,12.7
"2012","Texas A & M University-Texarkana","Public",34.78,1.439,12.94,8.75,7.851,48.29,38.93,40.25,11.6
"2012","Texas A & M University-Commerce","Public",39.24,6.827,18.765,6.395,7.478,51.25,36.44,60.68,12.8
"2012","Hardin-Simmons University","Private",53.65,1.755,32.638,9.439,6.499,32.88,46.75,60.21,11.3
"2012","Houston Baptist University","Private",35.05,2.041,34.295,7.158,6.539,48.71,44.44,57.52,9
"2012","University of Houston-Clear Lake","Public",32.88,4.531,39.515,7.243,7.805,37.85,46.22,43.13,9.6
"2012","University of Houston-Downtown","Public",75.96,13.549,19.04,4.418,6.949,58.92,11.9,45.77,15.1
"2012","University of Houston-Victoria","Public",50.65,2.651,17.406,7.712,8.101,44.42,22.87,48.01,7.4
"2012","University of Houston","Public",56.2,31.316,20.887,7.395,10.202,41.06,46.15,45.39,9.6
"2012","Howard Payne University","Private",50.26,1.018,31.416,7.8,3.984,41.25,43.4,64.16,14.7
"2012","Huston-Tillotson University","Private",54.12,0.881,25.056,6.554,5.47,73.22,24.73,82.89,26.8
"2012","University of the Incarnate Word","Private",94.13,6.346,32.781,6.172,7.419,43.2,46.98,63.52,11.7
"2012","Jarvis Christian College","Private",39.81,0.575,27.254,11.499,4.838,92.17,13.27,91.39,36.5
"2012","Lamar University","Public",88.36,9.456,21.892,5.105,7.322,43.13,32.43,51.25,18.6
"2012","Texas A & M International University","Public",47,6.355,11.125,5.053,7.694,59.81,39.02,44.94,16
"2012","LeTourneau University","Private",43.35,2.343,35.663,7.336,6.355,44.69,60.84,73.52,9.3
"2012","Lubbock Christian University","Private",92.85,1.572,27.776,5.313,5.622,40.48,42.99,76.63,12.7
"2012","University of Mary Hardin-Baylor","Private",57.45,2.921,33.5,7.612,7.005,42.28,46.27,70.19,10.2
"2012","McMurry University","Private",54.91,1.292,32.986,8.234,5.683,46.7,37.38,69.3,19
"2012","Midwestern State University","Public",75.26,5.238,15.5,7.408,7.103,38.96,40.03,51.19,9.6
"2012","University of North Texas","Public",64.19,30.593,18.827,8.273,9.184,35.76,48.29,57.82,11.8
"2012","Northwood University-Texas","Private",58.63,0.753,30.215,5.432,5.952,49,45.38,73.5,12.4
"2012","Our Lady of the Lake University-San Antonio","Private",64.94,1.48,31.778,7.329,6.363,64.49,27.48,81.29,10.6
"2012","The University of Texas-Pan American","Public",68.4,16.545,11.378,5.778,7.341,66.52,39.44,42.57,15.1
"2012","The University of Texas at Brownsville","Public",63.66,10.923,13.539,5.644,6.532,62.32,24.66,45.89,17.8
"2012","Prairie View A & M University","Public",39.18,6.82,16.353,5.89,6.962,68.22,36.15,79.24,23.5
"2012","Rice University","Private",16.71,3.81,50.171,39.227,13.356,17.44,92.43,18.54,2.9
"2012","Saint Edward's University","Private",62.84,4.224,40.313,9.641,7.882,34.78,68.91,60.2,7.6
"2012","University of St Thomas","Private",79.95,1.547,35.97,10.186,7.33,34.62,48.11,45.3,7.5
"2012","Sam Houston State University","Public",64.99,15.611,17.545,4.462,6.907,39.19,48.43,55.59,12.2
"2012","Schreiner University","Private",95.31,1.059,32.258,6.491,5.749,43.65,34.16,69.92,12.8
"2012","St. Mary's University","Private",54.86,2.444,35.197,9.156,9.35,50.88,56.75,62.84,8
"2012","Southern Methodist University","Private",53.77,6.175,55.318,15.452,10.851,17.68,79.55,32.37,6.8
"2012","Southwestern Assemblies of God University","Private",38.15,1.687,28.974,5.611,5.669,53.06,38.83,75.35,11.7
"2012","Southwestern University","Private",60.54,1.383,45.34,14.371,7.77,26.35,75.36,51.97,5
"2012","Stephen F Austin State University","Public",55.79,11.025,20.903,6.344,6.929,45.71,43.56,61.23,17.2
"2012","Texas State University-San Marcos","Public",66.13,29.458,18.865,5.916,7.379,36.8,54.92,55.75,9.8
"2012","Southwestern Adventist University","Private",64.18,0.716,26.291,8.589,5.798,48.09,29.41,61.89,11.4
"2012","Sul Ross State University","Public",85.06,1.947,16.074,5.778,6.138,64.9,26.04,56.79,20.1
"2012","Tarleton State University","Public",62.05,10.468,17.583,5.962,6.824,49.6,38.93,92.91,11.8
"2012","The University of Texas Health Science Center at San Antonio","Public",80,0.878,58.408,109.6,7.092,26.11,100,57.58,2.5
"2012","The University of Texas Medical Branch","Public",8.95,0.676,56.93,104.055,8.032,24.12,96.94,57.6,2
"2012","Texas A & M University-Kingsville","Public",93.49,8.903,18.999,5.967,6.158,56.22,32.01,76.83,18.4
"2012","Texas A & M University-Galveston","Public",55.28,1.905,16.97,9.551,7.905,24.44,29.85,45.44,5.9
"2012","Texas A & M University-College Station","Public",66.88,39.95,20.669,13.163,10.005,21.65,79.6,36.59,5.9
"2012","The University of Texas at Arlington","Public",69.04,25.487,20.619,6.445,8.348,41.4,40.12,62.86,11
"2012","The University of Texas at Austin","Public",46.75,39.215,24.525,16.697,10.722,28.13,78.67,41.91,5.5
"2012","The University of Texas at Dallas","Public",51.96,12.026,21.43,9.079,12.304,36.51,63.82,61.65,7.3
"2012","The University of Texas at El Paso","Public",99.82,19.078,14.882,6.549,8.156,63.18,37.82,50.7,11
"2012","The University of Texas at Tyler","Public",79.52,5.226,18.287,7.564,6.942,37.84,40.68,48.85,9.6
"2012","Texas Christian University","Private",40.86,8.415,46.11,14.149,9.81,15.35,75.21,35.62,5.7
"2012","Texas College","Private",93,0.845,20.796,2.683,3.759,96.02,17.07,96.37,29
"2012","Texas Lutheran University","Private",52.59,1.269,34.431,7.448,6.722,41.06,45.48,84.24,9.6
"2012","The University of Texas of the Permian Basin","Public",81.87,2.704,13.621,7.349,7.153,41.5,36.51,34.32,13.6
"2012","The University of Texas at San Antonio","Public",78.16,25.345,18.723,6.173,8.999,46.03,28.31,56.29,11
"2012","Texas Southern University","Public",53.14,7.021,20.586,9.053,7.561,74.47,12.03,77.29,21.6
"2012","Texas Tech University","Public",64.31,26.276,20.008,6.963,8.674,29.52,62.12,49.71,8.9
"2012","Texas Wesleyan University","Private",49.6,1.78,29.008,8.566,8.338,57.4,36.61,92.28,8.5
"2012","Texas Woman's University","Public",86.2,8.536,15.749,6.481,7.372,49.16,45.4,62.02,8.7
"2012","Trinity University","Private",64.31,2.263,44.422,16.721,9.321,14.46,79.55,39.51,2.7
"2012","The University of Texas Health Science Center at Houston","Public",14.23,0.563,59.32,100.741,9.142,24.58,92.81,66.84,2.5
"2012","Texas Tech University Health Sciences Center","Public",19.24,1.305,54.921,45.173,7.878,21.58,89.92,55.46,2.5
"2012","Wayland Baptist University","Private",99.25,4.76,20.669,6.005,4.794,29.34,36.02,37.82,11.7
"2012","West Texas A & M University","Public",69.4,6.535,17.574,6.949,6.986,35.04,43.91,47.21,12.9
"2012","Wiley College","Private",88.89,1.389,19.148,10.784,4.912,79.01,25.19,43.3,22.2
"2012","Brigham Young University-Provo","Private",54.91,31.06,16.231,12.245,9.463,35.35,77.42,20.14,1.3
"2012","Brigham Young University-Hawaii","Private",23.04,2.766,15.702,10.203,8.339,34.79,47.83,26.32,5.3
"2012","Southern Utah University","Public",57.33,5.767,18.198,5.062,6.502,41.35,44.95,56.78,7.3
"2012","Utah State University","Public",97.19,21.129,15.591,7.541,7.779,35.91,48.29,32.74,6.9
"2012","Utah Valley University","Public",61.72,25.906,13.879,4.577,6.889,40.79,24.2,34.99,9.6
"2012","University of Utah","Public",82.63,23.972,18.259,11.904,7.823,32.26,58.66,34.92,3.9
"2012","Weber State University","Public",68.87,18.823,12.583,4.534,6.923,29.26,36.62,26.8,8.7
"2012","Westminster College","Private",69.5,2.387,39.17,9.664,7.999,29.07,56.77,65.01,4.2
"2012","Bennington College","Private",63.03,0.688,58.31,18.029,8.349,21.43,63.78,61.66,2.9
"2012","Castleton State College","Public",88.89,2.015,19.572,6.953,6.388,32.73,41.58,76.46,8.1
"2012","Champlain College","Private",73.94,2.791,42.458,8.098,7.117,23.31,66.06,70.22,5.2
"2012","Green Mountain College","Private",67.45,0.622,42.646,7.761,6.012,37.31,41.67,78.48,13
"2012","Johnson State College","Public",97.15,1.49,19.488,7.264,6.946,48.81,33.2,73.84,8.4
"2012","Lyndon State College","Public",97.79,1.374,18.556,7.506,6.361,43.34,31.01,79.44,11.5
"2012","Middlebury College","Private",18.32,2.487,57.05,21.267,10.389,9.97,93.77,27.28,1.7
"2012","Norwich University","Private",64.75,2.363,45.293,7.225,7.152,26.72,53.47,68.06,5.2
"2012","Saint Michael's College","Private",77.98,1.938,47.37,10.017,8.135,16.13,81.6,72.68,2.4
"2012","Southern Vermont College","Private",79.85,0.553,32.054,4.857,5.273,50.38,36.63,87.59,17.6
"2012","University of Vermont","Public",76.65,10.192,27.315,15.279,9.276,20.05,75.82,48.83,2.5
"2012","Averett University","Private",57.81,0.886,34.273,10.496,6.005,45.95,40,67.84,11.4
"2012","Bluefield College","Private",53.21,0.818,31.648,4.181,4.575,46.92,33.96,72.87,9.2
"2012","Bridgewater College","Private",54.33,1.749,39.971,6.252,6.097,26.76,56.74,74.76,5.2
"2012","College of William and Mary","Public",32.17,6.129,24.974,12.645,9.897,11.92,89.86,31.37,1.1
"2012","Regent University","Private",82.25,2.281,27.096,8.212,7.181,51.88,36.36,66.23,6.1
"2012","Christopher Newport University","Public",64.59,5.036,23.904,7.875,7.334,17.84,67.41,52.78,4
"2012","Jefferson College of Health Sciences","Private",41.54,0.85,30.477,10.981,6.41,42.28,51.89,74.42,6.8
"2012","Emory & Henry College","Private",72.14,0.9,39.183,10.412,6.061,43.24,46.44,72.63,12.8
"2012","Eastern Mennonite University","Private",70.11,1.083,36.928,11.745,5.919,27.33,59.02,61.19,1.1
"2012","Ferrum College","Private",76.03,1.507,37.107,5.696,5.465,59.19,32.85,90.61,20
"2012","George Mason University","Public",65.75,20.067,20.589,11.298,10.18,28.16,65.94,44.81,2.7
"2012","Hampden-Sydney College","Private",55.63,1.08,38.544,12.694,7.748,19.3,68.41,54.02,6.9
"2012","Hampton University","Private",36.44,3.753,31.001,7.817,7.455,39.53,59.02,70.01,13.3
"2012","Hollins University","Private",65.97,0.607,43.778,12.158,7.019,38.99,55.96,71.68,7.7
"2012","James Madison University","Public",61.33,17.874,21.13,7.919,7.645,13.74,80.08,39.3,2.8
"2012","Liberty University","Private",27.11,45.781,30.634,2.017,4.222,50.85,45.96,69.42,7.4
"2012","Longwood University","Public",77.61,4.185,22.973,7.407,6.827,22.26,61.22,55.84,5.6
"2012","Lynchburg College","Private",67.37,2.15,41.085,9.503,6.903,29.97,57.07,69.9,4.5
"2012","Mary Baldwin College","Private",53.96,1.422,37.328,8.051,6.517,58.98,49.42,83.42,6
"2012","University of Mary Washington","Public",76.83,4.378,21.074,6.701,7.438,15.64,76.02,41.62,3.4
"2012","Marymount University","Private",80.25,2.434,35.693,7.989,8.128,25.32,50.14,60.87,3.3
"2012","Norfolk State University","Public",67.29,6.312,18.497,6.891,7.349,66.53,34.41,83.03,18.1
"2012","Old Dominion University","Public",73.65,19.303,19.608,7.721,8.572,31.96,49.05,54.03,6.5
"2012","Radford University","Public",76.39,8.575,19.909,7.137,7.555,28.13,60.12,57.15,3.9
"2012","Randolph-Macon College","Private",53.96,1.296,44.698,9.9,7.287,25.93,56.28,67.78,7.9
"2012","Randolph College","Private",83.18,0.607,42.762,15.73,7.36,33.45,56.68,71.61,5.6
"2012","University of Richmond","Private",30.31,3.208,54.46,17.179,10.8,19.09,82.83,42.49,3.7
"2012","Roanoke College","Private",69.35,2.01,45.617,10.263,6.929,25.38,65.41,69.91,5.1
"2012","Shenandoah University","Private",76.99,1.902,40.582,8.788,7.182,20.52,37.83,58.08,8.1
"2012","Southern Virginia University","Private",98.8,0.728,27.8,5.49,4.188,52.46,29.85,64.31,5.6
"2012","Sweet Briar College","Private",79.29,0.566,44.766,23.568,6.56,22.95,62.11,51.68,7.5
"2012","The University of Virginia's College at Wise","Public",82.9,1.618,18.088,6.968,6.469,41.46,42.14,40.25,12.5
"2012","Virginia Polytechnic Institute and State University","Public",70.38,23.823,23.869,9.788,9.736,17.59,82.75,45.41,2.7
"2012","Virginia Commonwealth University","Public",64.55,22.203,23.774,11.767,8.142,28.8,56.14,55.48,6.7
"2012","University of Virginia-Main Campus","Public",29.55,14.669,23.986,15.58,11.742,12.4,93.43,25.17,2.9
"2012","Virginia Military Institute","Public",46.14,1.664,23.305,12.345,7.439,17.2,71.32,46.85,7.6
"2012","Virginia State University","Public",83.69,5.309,18.945,8.388,7.356,67.07,41.89,77.21,19
"2012","Virginia Union University","Private",92.83,1.354,26.055,6.514,5.378,67.37,30.46,85.15,27.8
"2012","Virginia Wesleyan College","Private",85.82,1.385,39.889,8.788,7.411,38.75,47.98,69.8,13.6
"2012","Washington and Lee University","Private",19.47,1.837,54.843,29.982,11.891,8.94,90,22.91,1.3
"2012","Central Washington University","Public",80.17,10.29,20.021,8.232,6.725,35.98,53.31,57.23,7.4
"2012","City University of Seattle","Private",76.44,1.079,32.48,10.065,5.568,33.08,25,67.95,7.2
"2012","Cornish College of the Arts","Private",61.78,0.788,44.259,17.227,6.144,40.34,48.98,76.47,13.1
"2012","Eastern Washington University","Public",79.01,11.336,18.836,6.302,6.708,38.94,46.46,54.53,7.6
"2012","The Evergreen State College","Public",98.42,4.121,20.121,7.831,7.155,42.62,53.73,49.85,10.7
"2012","Gonzaga University","Private",61.55,4.829,44.705,8.962,8.603,20.23,81.17,53.46,3.8
"2012","Heritage University","Private",73.11,0.861,26.082,11.026,6.473,79.48,21.43,83.2,21
"2012","Northwest University","Private",63.55,1.251,32.957,6.581,6.038,40.88,47.85,74.57,6.4
"2012","Pacific Lutheran University","Private",73.61,3.111,42.585,11.276,7.355,28.33,69.76,65.04,4.3
"2012","University of Puget Sound","Private",53.74,2.583,51.877,16.964,9.15,21.98,76.96,57.25,2.9
"2012","Saint Martin's University","Private",82.3,1.403,39.764,6.936,6.235,35.79,54.33,56.76,9.5
"2012","Seattle Pacific University","Private",79.49,3.231,43.195,9.741,8.009,30.01,72.03,65.77,3.4
"2012","Seattle University","Private",71.47,4.559,47.14,14.219,8.876,21.64,77.7,60.12,3.2
"2012","Walla Walla University","Private",74.39,1.653,33.786,9.989,4.37,33.46,51.39,75.84,4.6
"2012","Washington State University","Public",76.01,22.814,24.939,8.551,8.419,33.35,67.3,51.42,5.8
"2012","University of Washington-Seattle Campus","Public",58.44,27.988,22.753,22.363,9.989,25.28,80.81,33.67,3.9
"2012","Western Washington University","Public",79.65,13.801,20.538,7.652,7.631,24.98,67.09,46.75,4.6
"2012","Whitman College","Private",48.63,1.52,52.856,15.963,8.381,13.03,87.47,39.54,2.6
"2012","Whitworth University","Private",52.25,2.32,43.449,9.094,6.602,22.87,75.91,64.42,5
"2012","Alderson Broaddus College","Private",40.63,0.812,33.441,9.357,4.987,48.23,43.57,78.72,12.1
"2012","Bethany College","Private",43.01,0.804,37.3,7.232,5.403,48.48,48.36,92.78,12.6
"2012","Bluefield State College","Public",39.59,1.889,15.225,6.674,5.587,73.46,27.67,89.42,23.5
"2012","University of Charleston","Private",56,1.016,34.866,7.394,6.352,37.77,41.72,74.16,14.9
"2012","Concord University","Public",49.06,2.582,16.946,5.267,6.033,47.72,37.77,56.21,19
"2012","Davis & Elkins College","Private",79.18,0.809,30.871,7.499,5.395,45.92,47.06,66.84,17.9
"2012","Fairmont State University","Public",54.87,3.996,15.958,6.329,6.543,49.44,34.27,63.59,18.2
"2012","Glenville State College","Public",84.14,1.513,18.823,5.38,4.759,43.13,32.96,50.24,23.9
"2012","Marshall University","Public",73.21,9.365,16.229,8.682,6.794,43.36,44.39,59.72,13.6
"2012","Shepherd University","Public",87.45,3.852,16.984,5.694,6.552,33.51,43.46,56.25,10.7
"2012","West Virginia State University","Public",68.7,2.181,13.122,6.379,5.935,48.59,22.58,51.8,16.4
"2012","West Liberty University","Public",69.85,2.487,16.828,5.118,6.338,42.8,40.76,65.48,14.5
"2012","West Virginia University Institute of Technology","Public",45.89,0.987,14.514,6.588,6.634,40.73,24.06,52.89,9.8
"2012","West Virginia Wesleyan College","Private",77.54,1.304,37.732,6.123,5.488,35.59,58.42,62.43,10.2
"2012","West Virginia University","Public",84.82,22.292,16.238,11.059,9.331,27.52,56.67,54.01,9.8
"2012","Wheeling Jesuit University","Private",66.21,0.994,36.668,7.322,5.524,24.65,60.92,58.73,7.3
"2012","Alverno College","Private",81.96,1.911,29.735,7.292,5.182,61.99,38.82,87.73,10.9
"2012","Beloit College","Private",67.07,1.255,46.129,19.072,7.004,20.36,78.39,70.54,2.5
"2012","Cardinal Stritch University","Private",42.11,2.78,35.584,5.688,5.608,42.86,37.96,72.31,7.8
"2012","Carroll University","Private",78.21,3.148,36.07,5.156,6.637,27.95,59.26,71.62,4.1
"2012","Carthage College","Private",70.1,2.885,42.762,6.738,7.476,29.49,60.18,73.6,5.8
"2012","Concordia University-Wisconsin","Private",70.2,4.383,35.129,6.506,8.025,35.57,59.08,65.92,7.3
"2012","Edgewood College","Private",73.23,1.932,34.456,8.354,5.561,38.6,52.9,80.06,4.7
"2012","Lakeland College","Private",60.46,2.458,31.224,5.005,6.3,34.43,45.87,62.57,7
"2012","Lawrence University","Private",76.18,1.471,48.671,15.287,7.262,22.13,72.85,58.24,3.7
"2012","Maranatha Baptist Bible College","Private",75.65,0.774,22.616,4.962,4.259,46.17,53.33,75.62,1.4
"2012","Marian University","Private",77.01,1.77,31.696,5.41,6.587,37.38,50.61,74.08,5.8
"2012","Marquette University","Private",55.21,8.118,44.953,9.591,9.16,17.91,80.13,52.56,3.6
"2012","Milwaukee Institute of Art & Design","Private",69.94,0.667,40.476,8.081,5.768,40.56,54.61,83.19,15
"2012","Milwaukee School of Engineering","Private",56.95,2.372,44.227,11.429,8.175,28.57,55.82,75.11,4.9
"2012","Mount Mary College","Private",48.81,0.916,31.314,6.94,5.625,47.64,35.11,70.47,8.4
"2012","Northland College","Private",66.28,0.575,36.841,9.354,5.556,41.01,54.14,75.66,7.1
"2012","Ripon College","Private",77.53,0.904,39.409,10.471,5.667,35.27,71.97,77.86,6.6
"2012","Saint Norbert College","Private",80.12,2.208,38.772,7.889,6.609,22.45,74.59,69.09,4.1
"2012","Viterbo University","Private",69.18,2.074,31.832,6.357,6.08,38.62,52.27,72.33,6.3
"2012","University of Wisconsin-Whitewater","Public",81.55,10.441,15.699,5.445,6.836,29.23,58.26,64.87,6.9
"2012","University of Wisconsin-Eau Claire","Public",76.73,10.367,17.332,6.413,6.727,26.64,65.5,59.31,3.2
"2012","University of Wisconsin-Green Bay","Public",85.62,6.096,15.659,5.747,6.254,33.25,50.54,60.06,3.5
"2012","University of Wisconsin-La Crosse","Public",76.47,9.155,17.359,5.98,6.537,22.51,69.79,58.2,1.8
"2012","Wisconsin Lutheran College","Private",67.68,1.009,32.983,9.438,5.429,31.73,58.08,70.88,4.4
"2012","University of Wisconsin-Oshkosh","Public",83.68,10.789,16.823,7.003,6.685,28.18,50.06,56.83,5.1
"2012","University of Wisconsin-Parkside","Public",78.59,4.315,17.406,6.229,6.305,42.97,29.73,60.3,14.4
"2012","University of Wisconsin-Stout","Public",88.38,8.109,17.758,7.166,6.346,30.01,52.49,66.79,4.9
"2012","University of Wisconsin-Superior","Public",89.37,2.465,17.276,7.317,6.265,42.56,35.15,65.12,8.6
"2012","University of Wisconsin-Madison","Public",68.62,29.127,22.394,13.712,10.333,16.29,81.8,37.93,1.6
"2012","University of Wisconsin-Milwaukee","Public",87.85,22.705,20.815,7.97,7.863,35.03,42.52,62.82,6.7
"2012","University of Wisconsin-Platteville","Public",96.91,7.724,16.175,5.65,6.153,32.36,52.13,64.88,5.5
"2012","University of Wisconsin-River Falls","Public",90.86,5.874,16.422,6.19,6.956,33.36,54.15,67.28,4
"2012","University of Wisconsin-Stevens Point","Public",75.6,9.164,16.039,6.398,6.239,32.71,59.7,65.69,3.3
"2012","University of Wyoming","Public",96.01,10.029,17.174,14.711,8.7,24.07,54.44,38.99,5.1
"2012","University of Guam","Public",35.71,3.364,14.53,7.615,7.265,54.34,26.96,35.64,12.3
"2012","American University of Puerto Rico","Private",45.47,1.067,14.829,2.699,2.6,94.8,26.99,6.19,31.2
"2012","American University of Puerto Rico","Private",24.24,1.05,15.104,2.682,2.545,93.88,25,9.8,31.2
"2012","Universidad Adventista de las Antillas","Private",87.04,1.205,13.08,3.275,3.091,83.03,30.82,42.25,24.3
"2012","Atlantic University College","Private",36.75,1.349,9.324,1.984,3,89.56,32.61,16.28,18.9
"2012","Bayamon Central University","Private",63.19,1.98,11.406,3.705,2.664,88.71,19.46,14.81,19.6
"2012","Caribbean University-Bayamon","Private",97.96,1.597,8.03,4.272,2.271,93.37,20.47,16.89,29.9
"2012","Caribbean University-Carolina","Private",88.22,0.779,8.796,0.645,2.269,95.97,38.54,20.97,29.9
"2012","Pontifical Catholic University of Puerto Rico-Arecibo","Private",32.56,0.605,9.314,8.897,3.787,88.17,20.69,39.67,28.4
"2012","Pontifical Catholic University of Puerto Rico","Private",64.86,6.073,11.012,2.709,3.925,88.28,32.92,48.68,28.4
"2012","Universidad Metropolitana","Private",43.72,11.293,14.003,3.26,4.006,93.54,21.92,32.16,17.5
"2012","Inter American University of Puerto Rico-San German","Private",84.13,4.494,10.722,3.269,4.706,84.33,39.91,31.74,28.9
"2012","Inter American University of Puerto Rico-Aguadilla","Private",79.17,4.267,11.243,2.25,4.413,90.49,24.84,26.52,28.9
"2012","Inter American University of Puerto Rico-Arecibo","Private",39.78,4.481,12.395,2.466,4.468,92.91,26.5,23.17,28.9
"2012","Inter American University of Puerto Rico-Barranquitas","Private",82.15,2.088,12.258,2.831,4.078,96.51,35.86,45.13,28.9
"2012","Inter American University of Puerto Rico-Metro","Private",48.55,7.403,13.519,2.48,4.995,75.17,28.01,44.3,28.9
"2012","Inter American University of Puerto Rico-Ponce","Private",42.69,5.512,10.595,2.35,4.336,90.78,31.44,25.66,28.9
"2012","Inter American University of Puerto Rico-Fajardo","Private",68.04,2.151,10.536,2.606,4.259,92.97,26.43,20.16,28.9
"2012","Inter American University of Puerto Rico-Guayama","Private",76.45,2.113,12.208,2.28,4.261,93.86,30.42,59.38,28.9
"2012","Inter American University of Puerto Rico-Bayamon","Private",39.81,4.784,11.014,2.899,4.377,86.35,25,24.94,28.9
"2012","University of Puerto Rico-Aguadilla","Public",94.89,2.837,6.635,5.663,5.149,84.4,37.12,14.79,13
"2012","University of Puerto Rico-Arecibo","Public",94.97,3.693,11.371,7.123,5.942,85.74,44.91,11.94,13
"2012","University of Puerto Rico-Bayamon","Public",29.66,5.062,8.539,5.229,5.507,71.04,38.06,6.65,13
"2012","University of Puerto Rico-Carolina","Public",85.59,3.682,12.117,6.39,5.547,74.39,37.82,8.44,13
"2012","University of Puerto Rico at Cayey","Public",83.42,3.641,12.349,6.156,6.851,77.55,40.66,5.86,13
"2012","University of Puerto Rico-Humacao","Public",37.33,3.49,11.637,8.875,5.484,80.92,47.71,8.8,13
"2012","University of Puerto Rico-Mayaguez","Public",64.1,10.832,12.995,8.114,7.198,65.06,43.77,18.28,13
"2012","University of Puerto Rico-Ponce","Public",82.24,3.089,12.955,5.54,4.62,85.97,43.82,11.83,13
